song_id,pattern,frequency,salience
NLB072284_01,3_1_3_8_6,2,0.2087484454859328
NLB072284_01,3_1_3_8_6_5,2,0.2087484454859328
NLB072284_01,5_3_1_3_8_6,2,0.2087484454859328
NLB072284_01,1_3_8_6_5,2,0.18539471989250797
NLB072284_01,1_3_8_6,2,0.18539471989250797
NLB072284_01,1_3_8_6_5_3,2,0.18539471989250797
NLB072284_01,1_5_5_3_1_3,2,0.1717336661682225
NLB072284_01,5_3,6,0.11357879775060736
NLB072284_01,5_3_1,5,0.11351058654525782
NLB072284_01,3_1,5,0.09464899812550613
NLB072284_01,5_5,3,0.0791365502030109
NLB072284_01,8_6_5,3,0.07376251062761503
NLB072284_01,8_6,3,0.06578233529803584
NLB072284_01,6_5,3,0.06023094726955308
