song_id,pattern,frequency,salience
NLB072285_01,8_10_8_12_12_1,1,0.12991608277652486
NLB072285_01,10_8_3_1_3_5,1,0.12991608277652486
NLB072285_01,3_1_3_8_5_3,1,0.12991608277652486
NLB072285_01,8_5_5_5_5_3,1,0.12991608277652486
NLB072285_01,10_8_12_12_1,1,0.12991608277652486
NLB072285_01,8_10_8_12_12,1,0.12991608277652486
NLB072285_01,8_8_10_8_12,1,0.12991608277652486
NLB072285_01,5_5,3,0.09850239203353306
NLB072285_01,8_10,3,0.08259101950105276
NLB072285_01,8_8,3,0.07371633812434605
NLB072285_01,10_8,3,0.07309859892055735
NLB072285_01,3_1,3,0.07068657424431189
NLB072285_01,8_5,2,0.05958525047977449
NLB072285_01,5_3,2,0.047124382829541255
