song_id,pattern,frequency,salience
NLB073296_01,8_1_1_3_1_3,2,0.2242425845493441
NLB073296_01,8_8_8_8,4,0.20858396550501965
NLB073296_01,8_8_8,6,0.20321670601594935
NLB073296_01,8_8_8_8_8_6,2,0.19107920006995463
NLB073296_01,1_3_1_3_5_5,2,0.17406832074838413
NLB073296_01,8_1_1_3_1,2,0.17406832074838413
NLB073296_01,1_1_3_1_3_5,2,0.1698053898240116
NLB073296_01,8_8,8,0.1696514840578681
NLB073296_01,1_3,4,0.09077864229478783
NLB073296_01,10_10,3,0.08942211493497687
NLB073296_01,1_1,2,0.05667358626641986
NLB073296_01,8_1,2,0.043013101699448074
