song_id,pattern,frequency,salience
NLB070134_01,8_1_1_1_3_1,2,0.18152528467950452
NLB070134_01,1_3_1_3_5_5,2,0.18152528467950452
NLB070134_01,1_1_1_3_1_3,2,0.18152528467950452
NLB070134_01,1_3_1_3_5,2,0.17707973280487965
NLB070134_01,1_1_3_1_3_5,2,0.17707973280487965
NLB070134_01,1_1_3_1_3,2,0.17310305114368907
NLB070134_01,1_3_1_3,2,0.17310305114368907
NLB070134_01,10_10,4,0.12433719358334754
NLB070134_01,1_1,4,0.11820288535662024
NLB070134_01,1_3,4,0.0946675352214153
NLB070134_01,5_5,3,0.08865216401746517
NLB070134_01,8_8,4,0.08845961691220258
NLB070134_01,8_1,2,0.04485575259973474
NLB070134_01,3_1,2,0.04241194989867971
