song_id,pattern,frequency,salience
NLB075059_01,8_1_1_1_3_1,2,0.17814465869925056
NLB075059_01,1_1_1_3_1_3,2,0.17814465869925056
NLB075059_01,1_3_1_3_5_5,2,0.17814465869925056
NLB075059_01,1_1_3_1_3_5,2,0.17378189831116958
NLB075059_01,1_3_1_3_5,2,0.17378189831116958
NLB075059_01,1_3_1_3,2,0.16987927615834314
NLB075059_01,1_1_3_1_3,2,0.16987927615834314
NLB075059_01,8_8,6,0.1302182912808568
NLB075059_01,1_1,4,0.11600154053634855
NLB075059_01,1_3,4,0.09290449967724211
NLB075059_01,5_5,2,0.058000770268174275
NLB075059_01,8_1,2,0.04402038400152409
NLB075059_01,3_5,2,0.04365059073114271
NLB075059_01,3_1,2,0.041622093323305916
