song_id,pattern,frequency,salience
NLB072968_01,1_1_3_1_10_10,3,0.1421540221934386
NLB072968_01,1_3_1_10_10,3,0.1421540221934386
NLB072968_01,8_1_12_3_1,3,0.13509127826336043
NLB072968_01,8_1_1_3_1_10,3,0.1296129884653589
NLB072968_01,3_1_10_10,3,0.1296129884653589
NLB072968_01,1_1_3_1_10,3,0.1296129884653589
NLB072968_01,8_1_12_3,3,0.1296129884653589
NLB072968_01,12_3,5,0.12099527779412303
NLB072968_01,12_12,5,0.10922403791065942
NLB072968_01,8_1,9,0.0875300396755193
NLB072968_01,10_10,6,0.08087583610964756
NLB072968_01,1_1,6,0.0768857403668295
NLB072968_01,3_1,6,0.055174188997548626
NLB072968_01,10_8,5,0.047547406225015694
