song_id,pattern,frequency,salience
NLB152784_01,1_5_3_1_10_10,2,0.12072610812176586
NLB152784_01,10_10_8_12_3_5,2,0.12072610812176586
NLB152784_01,1_10_10_8_12,2,0.12072610812176586
NLB152784_01,3_12_3_12_8,2,0.12072610812176586
NLB152784_01,5_3_12_3_12,2,0.12072610812176586
NLB152784_01,3_12_3_12,2,0.12072610812176586
NLB152784_01,8_6_5_3_12_3,2,0.12072610812176586
NLB152784_01,12_3,4,0.11523851877613682
NLB152784_01,3_12,4,0.11229593354283045
NLB152784_01,10_10,5,0.08023739066491066
NLB152784_01,8_1,5,0.05789270999591754
NLB152784_01,8_6,4,0.05072545765282902
NLB152784_01,6_5,4,0.046444723363336084
NLB152784_01,5_3,4,0.04379090883179463
