song_id,pattern,frequency,salience
NLB072355_01,6_6_8_6_5_1,1,0.18140722428645387
NLB072355_01,8_8_5_3_1_3,1,0.18140722428645387
NLB072355_01,3_3_8_8_5_3,1,0.18140722428645387
NLB072355_01,1_3_3_8_8_5,1,0.18140722428645387
NLB072355_01,1_1_3_3_8_8,1,0.18140722428645387
NLB072355_01,3_3_8_8_5,1,0.18140722428645387
NLB072355_01,1_3_3_8_8,1,0.18140722428645387
NLB072355_01,5_3,4,0.13160346744789647
NLB072355_01,5_3_1,3,0.11837198816614988
NLB072355_01,3_1,3,0.09870260058592235
NLB072355_01,1_3,2,0.07343788672559923
NLB072355_01,6_6,1,0.06434234244362586
NLB072355_01,6_8,1,0.050816911848761415
NLB072355_01,8_6,1,0.038110913275604626
