song_id,pattern,frequency,salience
NLB072357_01,8_6_8_6_5_3,2,0.18990296943645085
NLB072357_01,8_6_8_6_5,2,0.18525224817045433
NLB072357_01,8_6_8_6,2,0.18525224817045433
NLB072357_01,8_6_5_3_1_3,2,0.16253371107822498
NLB072357_01,6_8_6_5_3_1,2,0.16253371107822498
NLB072357_01,5_3_1_3_5_3,2,0.15574811890867496
NLB072357_01,5_3,7,0.15529265434560807
NLB072357_01,5_3_1,5,0.13302804972691828
NLB072357_01,3_1,5,0.1109233245325772
NLB072357_01,8_6,4,0.10279095001934292
NLB072357_01,1_3,4,0.09903659470644735
NLB072357_01,6_5,3,0.07058729667720351
NLB072357_01,3_5,3,0.06979757511136166
