song_id,pattern,frequency,salience
NLB072355_12,8_6_5_3_1_3,3,0.2513276950335595
NLB072355_12,5_3_1_3_5_3,3,0.2408350579793917
NLB072355_12,3_1_3_5_3,3,0.23770325049218596
NLB072355_12,6_5_3_1_3_5,3,0.22916982516274992
NLB072355_12,6_5_3_1_3,3,0.2129468242080896
NLB072355_12,5_3_1_3_5,3,0.17936272209800977
NLB072355_12,6_8_6_5_3_1,2,0.16755179668903963
NLB072355_12,5_3,7,0.1600871786880804
NLB072355_12,5_3_1,4,0.10970813916163728
NLB072355_12,1_3,4,0.10209426260527063
NLB072355_12,3_5,4,0.09593668527278307
NLB072355_12,3_1,4,0.09147838782176022
NLB072355_12,8_6,3,0.07947339775635118
NLB072355_12,6_5,3,0.07276661748033034
