song_id,pattern,frequency,salience
NLB072360_01,8_6_8_6_5_3,2,0.20356242879584163
NLB072360_01,8_6_8_6_5,2,0.1985771875467545
NLB072360_01,8_6_8_6,2,0.1985771875467545
NLB072360_01,8_6_5_3_1_3,2,0.17422453733329793
NLB072360_01,6_8_6_5_3_1,2,0.17422453733329793
NLB072360_01,5_3_1_3_5_3,2,0.16695086685331165
NLB072360_01,5_3,7,0.16646264135076438
NLB072360_01,5_3_1,4,0.11407725947938849
NLB072360_01,8_6,4,0.11018456165411118
NLB072360_01,6_5_3,3,0.0975829998204705
NLB072360_01,3_1,4,0.09512150934329394
NLB072360_01,1_3,3,0.07962012054606209
NLB072360_01,6_5,3,0.07566454382669674
