song_id,pattern,frequency,salience
NLB073775_02,6_8_6_5,3,0.18289987012602457
NLB073775_02,6_8_6,3,0.17618902027356098
NLB073775_02,8_6_8_6_5_3,2,0.1665246403322817
NLB073775_02,8_6_8_6_5,2,0.1624464540437575
NLB073775_02,8_6_8_6,2,0.1624464540437575
NLB073775_02,6_8_6_5_3_1,2,0.1425247212273304
NLB073775_02,8_6_5_3_1_3,2,0.1425247212273304
NLB073775_02,8_6,5,0.11267086839256045
NLB073775_02,5_3,5,0.09726791938569275
NLB073775_02,6_8,3,0.09014088241270003
NLB073775_02,1_3,3,0.06513339428880281
NLB073775_02,6_5,3,0.06189752706912207
NLB073775_02,3_5,3,0.06120502552422934
NLB073775_02,3_1,3,0.05836075163141566
