song_id,pattern,frequency,salience
NLB074962_01,6_8_5_8_3_1,1,0.1317826991381083
NLB074962_01,8_8_5_3_12_8,1,0.1317826991381083
NLB074962_01,8_1_8_8_5,1,0.1317826991381083
NLB074962_01,8_8_5_3_12,1,0.1317826991381083
NLB074962_01,8_1_8_8_5_3,1,0.1317826991381083
NLB074962_01,1_8_8_5_3_12,1,0.1317826991381083
NLB074962_01,6_8_5_8_3,1,0.1317826991381083
NLB074962_01,8_5,3,0.09066204471257136
NLB074962_01,3_3,2,0.06558666788149478
NLB074962_01,1_3,2,0.053348718441423124
NLB074962_01,8_1,2,0.05055580902839537
NLB074962_01,3_5,2,0.0501311149149424
NLB074962_01,10_8,2,0.04943257967291336
NLB074962_01,5_3,2,0.04780145946346697
