song_id,pattern,frequency,salience
NLB073304_01,1_3_5_6_8,4,0.2279218463079759
NLB073304_01,8_1_3_5_6_8,2,0.16030555268952368
NLB073304_01,1_3_5_6,4,0.15661244351073902
NLB073304_01,8_8_8_8_1_3,2,0.15234097278002875
NLB073304_01,3_5_6_8,4,0.1478049188682718
NLB073304_01,1_3_5_6_8_10,2,0.14616316465113188
NLB073304_01,1_3_5_6_8_6,2,0.14616316465113188
NLB073304_01,8_8,7,0.11355081068482735
NLB073304_01,1_3_5,5,0.1097428765166106
NLB073304_01,6_8,4,0.09610064448427791
NLB073304_01,1_3,5,0.08679969899707585
NLB073304_01,5_6,4,0.08432415769570661
NLB073304_01,3_5,5,0.08156457759679116
NLB073304_01,5_3,4,0.06221933593558576
