song_id,pattern,frequency,salience
NLB072714_01,3_10_8_6_5_3,2,0.21839322719218138
NLB072714_01,1_3_10_8_6_5,2,0.212493461526704
NLB072714_01,3_10_8_6_5,2,0.20728949940151897
NLB072714_01,1_3_10_8_6,2,0.20728949940151897
NLB072714_01,3_10_8_6,2,0.2026343966533366
NLB072714_01,1_3_10_8,2,0.1877681744864927
NLB072714_01,1_3_10,2,0.18471988923789973
NLB072714_01,3_10,2,0.13065029457680882
NLB072714_01,8_6_5,3,0.0967289251831683
NLB072714_01,8_6,3,0.08626407283696244
NLB072714_01,1_3,3,0.08311334818555571
NLB072714_01,6_5,3,0.07898422576151852
NLB072714_01,10_8,3,0.07701229431736419
NLB072714_01,5_3,2,0.049647419972260985
