song_id,pattern,frequency,salience
NLB072665_01,5_8_5_3_12_1,1,0.11455254210869428
NLB072665_01,12_1_5_10,1,0.11455254210869428
NLB072665_01,6_5_3_12_10,1,0.11455254210869428
NLB072665_01,3_12_10_8_10,1,0.11455254210869428
NLB072665_01,10_12_1_5_10,1,0.11455254210869428
NLB072665_01,12_1_5_10_8,1,0.11455254210869428
NLB072665_01,3_5_6_6_10,1,0.11455254210869428
NLB072665_01,10_8,5,0.10742357876940198
NLB072665_01,3_12,2,0.1065534610195969
NLB072665_01,10_8_6,3,0.1020047418358024
NLB072665_01,8_6,3,0.07219726802463114
NLB072665_01,6_5,3,0.0661045221896704
NLB072665_01,5_3,3,0.062327362398768585
NLB072665_01,8_8,2,0.04333255614761477
