song_id,pattern,frequency,salience
NLB070079_01,5_1_1_3_5_10,2,0.16008319489101352
NLB070079_01,1_1_3_5_10,2,0.16008319489101352
NLB070079_01,3_5_10,3,0.14381852683567128
NLB070079_01,3_5_10_8_1,2,0.14217389263536911
NLB070079_01,10_6_5_1_1_3,2,0.13640838507944758
NLB070079_01,8_10_6_5_1_1,2,0.13640838507944758
NLB070079_01,5_10_8_1,2,0.13640838507944758
NLB070079_01,8_8,6,0.09083361097725362
NLB070079_01,6_5,5,0.07698230955905873
NLB070079_01,10_8,5,0.0750603582403045
NLB070079_01,3_5,4,0.06089683313150355
NLB070079_01,8_10,3,0.050884517099308545
NLB070079_01,1_3,3,0.04860406571177058
NLB070079_01,5_3,3,0.04355016099275035
