song_id,pattern,frequency,salience
NLB075431_01,5_5,5,0.10536579121124834
NLB075431_01,1_1,5,0.10536579121124834
NLB075431_01,1_1_1,3,0.10171805670713946
NLB075431_01,5_5_3_8_5_5,1,0.08338098539670717
NLB075431_01,6_5_1_1_1,1,0.08338098539670717
NLB075431_01,5_1_1_1_6,1,0.08338098539670717
NLB075431_01,1_1_1_6_5,1,0.08338098539670717
NLB075431_01,10_8,5,0.07819192562426518
NLB075431_01,8_5,3,0.05736330091624679
NLB075431_01,8_1,3,0.047981182680485436
NLB075431_01,3_5,3,0.04757811671769037
NLB075431_01,5_3,3,0.045367102277449715
