song_id,pattern,frequency,salience
NLB073788_01,8_10_10_8_8_8,2,0.15664818302214148
NLB073788_01,8_8_6_5_5_5,2,0.151910717342624
NLB073788_01,8_6_5_5_5,2,0.14780693790807506
NLB073788_01,8_8_8_6_5_5,2,0.13801999682303445
NLB073788_01,10_8_8_8_6_5,2,0.13534590279582778
NLB073788_01,10_8_8_8,3,0.13118988146401797
NLB073788_01,8_10_10_8_8,2,0.13060843711631032
NLB073788_01,8_8,6,0.1080423462279546
NLB073788_01,5_5,4,0.09624668302990357
NLB073788_01,8_10,4,0.08069968161106485
NLB073788_01,6_5,4,0.07325349507367017
NLB073788_01,10_8,4,0.0714246378691174
NLB073788_01,8_6,3,0.060003862546651715
NLB073788_01,5_3,3,0.05180088649608104
