song_id,pattern,frequency,salience
NLB075065_01,5_3_1_3_12_1,1,0.1245660238456646
NLB075065_01,6_5_3_1_3_12,1,0.1245660238456646
NLB075065_01,3_1_3_12,1,0.1245660238456646
NLB075065_01,5_3_1_3_12,1,0.1245660238456646
NLB075065_01,5_6_6_6_5_3,1,0.1245660238456646
NLB075065_01,3_1_3_12_1,1,0.1245660238456646
NLB075065_01,8_6_8_6_5_1,1,0.1245660238456646
NLB075065_01,12_1,3,0.10681161173406714
NLB075065_01,8_10,3,0.07918984843703186
NLB075065_01,10_8,3,0.07008833411245798
NLB075065_01,1_12,2,0.056962170607582185
NLB075065_01,8_6,2,0.052338874050271406
NLB075065_01,8_1,2,0.047787275220157265
NLB075065_01,8_8,2,0.047120422847147826
