song_id,pattern,frequency,salience
NLB072754_01,3_6_5_3_1,2,0.15273207414890524
NLB072754_01,3_6_5_3,2,0.1396182548953761
NLB072754_01,1_5_8_1,2,0.13332275067854701
NLB072754_01,10_3_6_5_3_1,1,0.13302975748977433
NLB072754_01,8_8_5_1_8_8,1,0.13302975748977433
NLB072754_01,1_3_8_1,1,0.13302975748977433
NLB072754_01,10_3_6_5,1,0.13302975748977433
NLB072754_01,8_1,3,0.07655132720834466
NLB072754_01,8_8,3,0.07548308395800814
NLB072754_01,1_5,2,0.06267581300409275
NLB072754_01,12_10,2,0.06137723992608279
NLB072754_01,1_12,2,0.060832508801970095
NLB072754_01,5_8,2,0.0565432782217698
NLB072754_01,10_8,2,0.049900359675361924
