song_id,pattern,frequency,salience
NLB075191_01,8_8_10_8_8,2,0.13909730841103465
NLB075191_01,10_8_8_5_8_8,1,0.134657793385121
NLB075191_01,8_6_6_10_10,1,0.134657793385121
NLB075191_01,8_6_6_10,1,0.134657793385121
NLB075191_01,1_12_12_10_10_12,1,0.134657793385121
NLB075191_01,8_5_8_8_6_6,1,0.134657793385121
NLB075191_01,5_8_8_6_6_10,1,0.134657793385121
NLB075191_01,8_8,4,0.10187580799451844
NLB075191_01,10_8,4,0.10102209385031193
NLB075191_01,5_8,3,0.08585289359062867
NLB075191_01,10_10,2,0.07159737121994611
NLB075191_01,1_5,2,0.06344284795376212
NLB075191_01,8_10,2,0.05707029851759488
NLB075191_01,8_6,2,0.05657913024986235
