song_id,pattern,frequency,salience
NLB073958_01,10_10,5,0.1565701537297141
NLB073958_01,10_10_10,3,0.153089217177361
NLB073958_01,8_8_10_8_8,2,0.12167199208698293
NLB073958_01,6_3_3_10_10_10,1,0.11778863414660629
NLB073958_01,10_10_10_8_5_5,1,0.11778863414660629
NLB073958_01,10_8_5_5_8_8,1,0.11778863414660629
NLB073958_01,3_10_10_10_8_5,1,0.11778863414660629
NLB073958_01,8_8,5,0.11139173580856923
NLB073958_01,10_8,4,0.08836662293452763
NLB073958_01,8_5,2,0.05402306719306544
NLB073958_01,5_8,2,0.05006515562824929
NLB073958_01,8_10,2,0.049920857484282544
