song_id,pattern,frequency,salience
NLB073333_01,8_1_3_6_3_1,1,0.14289004750911727
NLB073333_01,8_5_3_1_12_10,1,0.14289004750911727
NLB073333_01,5_8_1_3_6_3,1,0.14289004750911727
NLB073333_01,8_1_12_1_12,1,0.14289004750911727
NLB073333_01,8_1_3_6_3,1,0.14289004750911727
NLB073333_01,8_1_12_1_12_10,1,0.14289004750911727
NLB073333_01,12_10_8_5_3_1,1,0.14289004750911727
NLB073333_01,5_5,3,0.10833925389856745
NLB073333_01,1_12,3,0.09801220685695598
NLB073333_01,8_1,3,0.0822253831630653
NLB073333_01,3_1,3,0.0777456319199578
NLB073333_01,12_10,2,0.06592657834237277
NLB073333_01,10_8,2,0.05359902099560386
NLB073333_01,5_3,2,0.05183042127997187
