song_id,pattern,frequency,salience
NLB074575_01,5_1_3_6_3_1,2,0.13487084340823446
NLB074575_01,8_5_1_3_6_3,2,0.13487084340823446
NLB074575_01,5_1_3_6_3,2,0.13487084340823446
NLB074575_01,3_1_12_10,4,0.12789490755845956
NLB074575_01,3_1_12_10_12_1,2,0.126044536542329
NLB074575_01,1_12_10_12_1_5,2,0.126044536542329
NLB074575_01,5_8_8_5_1_3,2,0.126044536542329
NLB074575_01,5_5,6,0.10225909223374234
NLB074575_01,3_1,8,0.09784324036686849
NLB074575_01,1_3,6,0.08189830719056616
NLB074575_01,1_5,4,0.0635432246188117
NLB074575_01,12_10,4,0.06222667973770198
NLB074575_01,1_12,4,0.06167440972288637
NLB074575_01,8_1,4,0.05174051409965069
