song_id,pattern,frequency,salience
NLB075184_01,1_3_3_5_8_6,2,0.1536696996313807
NLB075184_01,3_3_5_8_6,2,0.14603481374097943
NLB075184_01,5_8_6_5_3_6,2,0.14603481374097943
NLB075184_01,3_3_5_8_6_5,2,0.14603481374097943
NLB075184_01,6_5_3_1_3_3,2,0.14603481374097943
NLB075184_01,8_6_5_3_6_5,2,0.1401127361608812
NLB075184_01,8_1_5_8_8_6,2,0.1401127361608812
NLB075184_01,6_5_3,6,0.12237437189659991
NLB075184_01,5_3,8,0.11928752939710592
NLB075184_01,5_3_1,6,0.10729430076569897
NLB075184_01,6_5,6,0.09488743984782048
NLB075184_01,8_8,6,0.0933003184663727
NLB075184_01,3_1,6,0.08946564704782944
NLB075184_01,5_8,4,0.06988990895176786
