song_id,pattern,frequency,salience
NLB072813_01,5_3_1_12_10,4,0.14752124008678622
NLB072813_01,3_1_12_10,4,0.12774650031430654
NLB072813_01,5_3,10,0.12216213075729482
NLB072813_01,12_10_12_5_3_1,2,0.11964317880675662
NLB072813_01,10_12_5_3_1_12,2,0.11964317880675662
NLB072813_01,12_5_3_1_12_10,2,0.11964317880675662
NLB072813_01,12_5_3_1_12,2,0.11964317880675662
NLB072813_01,5_5,6,0.10214043238748488
NLB072813_01,5_3_1,6,0.08790391059919019
NLB072813_01,3_1,6,0.07329727845437689
NLB072813_01,8_8,5,0.0636991184900998
NLB072813_01,1_5,4,0.06346949005791089
NLB072813_01,1_12,4,0.06160284370547044
