song_id,pattern,frequency,salience
NLB070078_01,10_10_8_3,3,0.17435894040816233
NLB070078_01,10_8,11,0.14574992542098136
NLB070078_01,6_10_10_8_3_1,2,0.14129304047320684
NLB070078_01,3_6_10_10_8_3,2,0.14129304047320684
NLB070078_01,5_3_6_10_10_8,2,0.14129304047320684
NLB070078_01,5_5_3_6_10_10,2,0.14129304047320684
NLB070078_01,6_5_5_3_6_10,2,0.14129304047320684
NLB070078_01,10_10_8,4,0.0853632278800433
NLB070078_01,10_8_6,4,0.08387743505502507
NLB070078_01,10_10,4,0.07512532334926002
NLB070078_01,8_10,5,0.07485303853898144
NLB070078_01,8_8,5,0.06680982910622538
NLB070078_01,8_6,4,0.05936706030425688
