song_id,pattern,frequency,salience
NLB070535_01,10_10_10_8_1_5,2,0.14373521618683008
NLB070535_01,8_10_10_10_8_1,2,0.14373521618683008
NLB070535_01,8_10_8_3,3,0.13979495716761883
NLB070535_01,5_8_10_8_3_6,2,0.13457460270298416
NLB070535_01,8_10_8_3_6_5,2,0.13457460270298416
NLB070535_01,8_10_8_3_6,2,0.13457460270298416
NLB070535_01,10_10_10_8_1,2,0.13457460270298416
NLB070535_01,10_8,8,0.12654725660681237
NLB070535_01,6_6,4,0.11965756133974956
NLB070535_01,10_10,5,0.11210976929424123
NLB070535_01,8_10,6,0.10723530025770443
NLB070535_01,5_5,4,0.0852629712821129
NLB070535_01,8_1,4,0.06471136020428019
NLB070535_01,3_5,4,0.06416775237205546
