song_id,pattern,frequency,salience
NLB070125_01,6_5_8_1_5_5,2,0.1728345290287488
NLB070125_01,6_6_5_8_1_5,2,0.1728345290287488
NLB070125_01,6_5_8_1_5,2,0.1534986716784807
NLB070125_01,8_6_6_5_8_1,2,0.1534986716784807
NLB070125_01,6_6_5_8_1,2,0.14727391595869507
NLB070125_01,8_1_12_10_8_6,2,0.14727391595869507
NLB070125_01,5_8_1_5_5_3,2,0.14218792020928028
NLB070125_01,10_8,5,0.08103924758638392
NLB070125_01,10_8_6,3,0.07695133250365442
NLB070125_01,8_1,4,0.06630452631671228
NLB070125_01,5_8,3,0.05509649332754905
NLB070125_01,8_10,3,0.054937693826649155
NLB070125_01,8_6,3,0.054464879550029655
NLB070125_01,8_8,2,0.032689636543720084
