song_id,pattern,frequency,salience
NLB072253_01,12_8,3,0.21676994573265929
NLB072253_01,5_3_12_8,2,0.17416738966487333
NLB072253_01,3_12_8,2,0.16477559051459761
NLB072253_01,12_10_5_3,1,0.14206700832850508
NLB072253_01,10_5_3_12_8,1,0.14206700832850508
NLB072253_01,3_12_8_12_10,1,0.14206700832850508
NLB072253_01,12_8_12_10_8,1,0.14206700832850508
NLB072253_01,3_12,2,0.13214662158905677
NLB072253_01,5_3,4,0.10306376154269051
NLB072253_01,12_10,3,0.09832026706238699
NLB072253_01,8_10,2,0.06021045177549519
NLB072253_01,10_8,2,0.05329029344535917
NLB072253_01,3_1,2,0.051531880771345254
