song_id,pattern,frequency,salience
NLB074333_01,10_1_3_1,1,0.1358765893114658
NLB074333_01,3_1_12_10_12_10,1,0.1358765893114658
NLB074333_01,10_1_3_1_12,1,0.1358765893114658
NLB074333_01,1_10_1_3_1,1,0.1358765893114658
NLB074333_01,1_10_1_3,1,0.1358765893114658
NLB074333_01,5_6_8_8_6_3,1,0.1358765893114658
NLB074333_01,6_8_8_6_3_3,1,0.1358765893114658
NLB074333_01,5_6,2,0.06679655050708513
NLB074333_01,12_10,2,0.06269071055886655
NLB074333_01,1_3,2,0.05500602092207478
NLB074333_01,3_5,2,0.05168846106183422
NLB074333_01,3_1,2,0.04928643379203605
NLB074333_01,5_3,2,0.04928643379203605
NLB074333_01,5_5,1,0.03434054963915989
