song_id,pattern,frequency,salience
NLB070144_01,12_12_10_8_5_8,1,0.12390835681511814
NLB070144_01,8_12,2,0.11749943457106468
NLB070144_01,6_8_12_12_10,1,0.1157994642415764
NLB070144_01,8_8_1_8_12,1,0.1157994642415764
NLB070144_01,8_8_1_8_12_10,1,0.1157994642415764
NLB070144_01,6_8_12_12,1,0.1157994642415764
NLB070144_01,6_6_6_8_12_12,1,0.1157994642415764
NLB070144_01,6_6,2,0.08789676328695852
NLB070144_01,8_8_1,2,0.07459612957115491
NLB070144_01,8_8,3,0.07030746411225573
NLB070144_01,12_10,2,0.057168810111322424
NLB070144_01,8_1,2,0.0475349743565535
NLB070144_01,3_1,2,0.04494520399278941
