song_id,pattern,frequency,salience
NLB073277_01,10_3_3_5_3,2,0.14561592167344267
NLB073277_01,12_1_12_12_10_3,2,0.14561592167344267
NLB073277_01,10_3_3_5,2,0.14561592167344267
NLB073277_01,7_8_10_8_5,2,0.14561592167344267
NLB073277_01,1_12_12_10_3,2,0.14561592167344267
NLB073277_01,12_12_10_3_3,2,0.14561592167344267
NLB073277_01,12_10_3_3_5,2,0.14561592167344267
NLB073277_01,8_7,2,0.09674359207770841
NLB073277_01,8_8,7,0.09639543981354287
NLB073277_01,7_8,2,0.08625467477140042
NLB073277_01,12_10,4,0.06718424155810081
NLB073277_01,8_8_8,3,0.06598119622422105
NLB073277_01,8_10,4,0.061714542544526345
NLB073277_01,10_8,4,0.05462151478794254
