song_id,pattern,frequency,salience
NLB070053_01,8_1_5_8_1,3,0.16524279493606642
NLB070053_01,3_12_10_12_1_12,2,0.1549615244539829
NLB070053_01,3_5_3_12_10_12,2,0.1412905943266063
NLB070053_01,5_3_12_10_12,2,0.1412905943266063
NLB070053_01,5_3_12_10_12_1,2,0.1412905943266063
NLB070053_01,3_12_10_12_1,2,0.1412905943266063
NLB070053_01,3_12_10_12,2,0.1412905943266063
NLB070053_01,12_10,6,0.11475397607526353
NLB070053_01,10_12_1,4,0.1120321708181011
NLB070053_01,8_1,6,0.09541614211364989
NLB070053_01,12_1,4,0.09478629221461608
NLB070053_01,10_12,4,0.09258848266543919
NLB070053_01,1_5,3,0.05859092682100975
NLB070053_01,5_8,3,0.05285807902157366
