song_id,pattern,frequency,salience
NLB073225_01,8_1_5_8_1_1,2,0.21394313251582175
NLB073225_01,8_1_5_8_1,2,0.17816256295620653
NLB073225_01,1_5_8_1_1,2,0.16639263987112385
NLB073225_01,5_8_1_1,2,0.14428291989424674
NLB073225_01,8_1_5_8,2,0.14072346390994142
NLB073225_01,1_5_8_1,2,0.13437812489166115
NLB073225_01,1_3_1_10_1_12,1,0.12530807636879562
NLB073225_01,1_12_10,3,0.10938771550824401
NLB073225_01,8_1,4,0.10287640337322274
NLB073225_01,12_10,3,0.09279464724117509
NLB073225_01,1_12,3,0.09197108247084324
NLB073225_01,1_1,2,0.0677744046696609
NLB073225_01,1_5,2,0.0631719506587228
NLB073225_01,5_8,2,0.056990871130380524
