song_id,pattern,frequency,salience
NLB070096_01,8_5_8_1,3,0.16638916074377458
NLB070096_01,1_5_3_1_10_1,2,0.14608263224416507
NLB070096_01,1_10_1_12_10,2,0.14213629512960668
NLB070096_01,1_10_1_12_10_8,2,0.14213629512960668
NLB070096_01,3_1_10_1_12_10,2,0.14213629512960668
NLB070096_01,5_3_1_10_1_12,2,0.14213629512960668
NLB070096_01,5_3_1_10_1,2,0.14213629512960668
NLB070096_01,12_1,4,0.10467210284045814
NLB070096_01,12_10,4,0.08448155462469055
NLB070096_01,1_12,4,0.08373176965109257
NLB070096_01,10_12,3,0.07668380326652659
NLB070096_01,8_5,3,0.06298548200721281
NLB070096_01,5_8,3,0.05837095379538505
NLB070096_01,8_1,3,0.05268382171414691
