song_id,pattern,frequency,salience
NLB073225_02,8_1_5_8_1,2,0.17914483609825044
NLB073225_02,8_1_5_8,2,0.1414993220743084
NLB073225_02,1_5_8_1,2,0.13511899896065255
NLB073225_02,10_3_5_1_12,1,0.12599894405646192
NLB073225_02,10_3_5_1_12_10,1,0.12599894405646192
NLB073225_02,1_1_12_10_3_5,1,0.12599894405646192
NLB073225_02,10_3_5_1,1,0.12599894405646192
NLB073225_02,1_12_10,3,0.10999080862292772
NLB073225_02,8_1,4,0.10344359732411147
NLB073225_02,12_10,3,0.09330625690932322
NLB073225_02,1_12,3,0.09247815153550427
NLB073225_02,1_5,2,0.06352023993696944
NLB073225_02,5_8,2,0.05730508193384107
NLB073225_02,3_5,2,0.05128730965176936
