song_id,pattern,frequency,salience
NLB112115_01,12_12_10_10_8,3,0.1291456977533566
NLB112115_01,12_12_10,4,0.12554969315085193
NLB112115_01,12_12,4,0.11333536890351582
NLB112115_01,12_12_10_10,3,0.11325617816775072
NLB112115_01,5_8_8_8_8_10,2,0.11207648779676263
NLB112115_01,1_12_12_10,3,0.10900409952895847
NLB112115_01,3_2_3_5_3_12,2,0.10820600919345354
NLB112115_01,10_10,5,0.08741677595469588
NLB112115_01,8_8,7,0.0870696531400807
NLB112115_01,10_8,7,0.08634001382845097
NLB112115_01,12_10,5,0.07585561905545388
NLB112115_01,8_1,5,0.06307276466975748
NLB112115_01,3_5,5,0.06254292186060759
NLB112115_01,5_3,5,0.05963647425594167
