song_id,pattern,frequency,salience
NLB075309_02,8_8_8_10_8_1,3,0.1470915749684187
NLB075309_02,8_8_8,7,0.1299539252644334
NLB075309_02,8_8,11,0.1278626102281178
NLB075309_02,8_8_10_8_1,3,0.12646507801205223
NLB075309_02,6_8_8_8_8_8,2,0.12291398384487594
NLB075309_02,12_3_10_3_8,2,0.12291398384487594
NLB075309_02,3_10_3_8,2,0.12291398384487594
NLB075309_02,8_1,5,0.05894187870280045
NLB075309_02,3_5,5,0.058446737404460665
NLB075309_02,10_8,5,0.05763233090406856
NLB075309_02,5_3,5,0.05573064460169179
NLB075309_02,8_10,4,0.05209306920656103
