song_id,pattern,frequency,salience
NLB070238_01,8_8_8_8,5,0.15841089307948333
NLB070238_01,12_12_10_10,4,0.15642049294511803
NLB070238_01,8_8_8,7,0.14404570276211923
NLB070238_01,12_12_10_10_8,3,0.1337743823193486
NLB070238_01,1_12_12_10_10,3,0.13010565177822586
NLB070238_01,12_12_10,4,0.13004949405062505
NLB070238_01,10_10,7,0.12676980786483955
NLB070238_01,10_10_8,6,0.12346774522467363
NLB070238_01,8_8,9,0.11595895558471332
NLB070238_01,10_8,8,0.10221086699770651
NLB070238_01,8_10,5,0.07217733850310713
NLB070238_01,8_1,5,0.06533334274119203
