song_id,pattern,frequency,salience
NLB141649_01,1_12_10_10_8_12,2,0.12120623480434035
NLB141649_01,12_3_3_10_10,2,0.12120623480434035
NLB141649_01,10_8_12_3_3_10,2,0.12120623480434035
NLB141649_01,8_12_3_3_10_10,2,0.12120623480434035
NLB141649_01,8_12_3_3_10,2,0.12120623480434035
NLB141649_01,12_3_3_10_10_8,2,0.12120623480434035
NLB141649_01,12_3_3_10,2,0.11518425536300522
NLB141649_01,10_8,8,0.0972979926024933
NLB141649_01,10_10,5,0.08619748697792871
NLB141649_01,12_10,5,0.0747975850667822
NLB141649_01,8_8,6,0.07359017642698373
NLB141649_01,8_1,5,0.062193025902728134
NLB141649_01,3_5,5,0.06167057333978168
NLB141649_01,5_3,5,0.05880466485918226
