song_id,pattern,frequency,salience
NLB141407_01,8_8_8_8,5,0.16785700781933116
NLB141407_01,1_12_12_10,4,0.15952509588502933
NLB141407_01,1_12_12_10_10_8,3,0.15696641387622376
NLB141407_01,1_12_12,4,0.15534899452098289
NLB141407_01,8_8_8,7,0.15263521456665324
NLB141407_01,12_12_10_10_8,3,0.14175141054055052
NLB141407_01,1_12_12_10_10,3,0.1378639119023144
NLB141407_01,8_8,9,0.12287364167903714
NLB141407_01,10_10,5,0.09594939291087114
NLB141407_01,8_1,5,0.069229200152724
NLB141407_01,3_5,5,0.06864764020246378
NLB141407_01,10_8,5,0.06769109263624842
NLB141407_01,5_3,5,0.06545749872047321
