song_id,pattern,frequency,salience
NLB070521_01,1_12_12_10,4,0.1540019517012203
NLB070521_01,1_12_12_10_10_8,3,0.1515318574445596
NLB070521_01,1_12_12,4,0.14997043705459198
NLB070521_01,8_1_12_12_10_10,3,0.14106680877428818
NLB070521_01,12_12_10_10_8,3,0.1368436342792028
NLB070521_01,1_12_12_10_10,3,0.13309073023484055
NLB070521_01,12_12_10,4,0.13303328405266038
NLB070521_01,8_8,9,0.1186194593786415
NLB070521_01,10_10,5,0.09262739314365195
NLB070521_01,10_8,7,0.09148644888323251
NLB070521_01,12_10,5,0.08037711493782426
NLB070521_01,8_1,6,0.08019878160801236
NLB070521_01,3_5,5,0.06627089306676727
NLB070521_01,5_3,5,0.06319120198929791
