song_id,pattern,frequency,salience
NLB075881_02,5_6_8_10_8,3,0.15003883204974047
NLB075881_02,6_8_10_8,3,0.1378970338931903
NLB075881_02,8_8,8,0.1357094865710965
NLB075881_02,8_8_8,5,0.13546612431777563
NLB075881_02,5_3_5_6_8_10,2,0.13278220624624779
NLB075881_02,8_8_8_8,3,0.1251395899489777
NLB075881_02,6_5_3_5_6_8,2,0.12104319323699071
NLB075881_02,8_10,6,0.11403562429706678
NLB075881_02,5_3,6,0.09759883909979243
NLB075881_02,10_8,5,0.08410765493941298
NLB075881_02,6_5,4,0.06900901280650341
NLB075881_02,3_1,4,0.06506589273319495
