song_id,pattern,frequency,salience
NLB076271_01,8_5_3_1,6,0.15709347129472162
NLB076271_01,10_8_5_3_1_6,3,0.13355991486644478
NLB076271_01,8_5,10,0.13152220639171347
NLB076271_01,8_5_3,6,0.12910618661762802
NLB076271_01,5_8_5_3_1,3,0.12471633122537187
NLB076271_01,1_6,4,0.12450455126900291
NLB076271_01,8_5_3_1_6_5,3,0.12229999153473628
NLB076271_01,5_3,11,0.1144191394708013
NLB076271_01,3_1,10,0.10401739951891027
NLB076271_01,5_3_1,8,0.09979673331267636
NLB076271_01,1_1,6,0.08696952236197657
NLB076271_01,5_8,7,0.08532051309911484
NLB076271_01,6_5,7,0.0772247398410979
