song_id,pattern,frequency,salience
NLB073210_01,12_3_1_5,2,0.16441321658182356
NLB073210_01,8_5_10_8_6_3,2,0.1400980369920328
NLB073210_01,5_10_8_6_3,2,0.13525985491474848
NLB073210_01,10_8_5_10_8_6,2,0.12762576999704903
NLB073210_01,12_10_8_5_10_8,2,0.12450021654006065
NLB073210_01,8_5_10_8_6,2,0.12170431369964553
NLB073210_01,1_12_10_8_5_10,2,0.12170431369964553
NLB073210_01,10_8,7,0.10792688715554437
NLB073210_01,1_5,5,0.09682732093490318
NLB073210_01,5_1,3,0.0737155185297372
NLB073210_01,8_10,4,0.06968116077564834
NLB073210_01,3_1,4,0.05963750749601676
NLB073210_01,5_8,3,0.052411932622876176
NLB073210_01,8_6,3,0.0518110940440174
