song_id,pattern,frequency,salience
NLB162526_01,8_10_10_8_10_10,4,0.170766998568536
NLB162526_01,10_10_8_10_10,4,0.170766998568536
NLB162526_01,10_8_10_10,4,0.16766328785175913
NLB162526_01,8_10_10_8_10,4,0.16766328785175913
NLB162526_01,10_10_8_10,4,0.14230684197598928
NLB162526_01,8_10_10,6,0.13460011032490243
NLB162526_01,5_6_7_8_1_8,2,0.12012184852409594
NLB162526_01,10_10,6,0.09580294275068822
NLB162526_01,10_8,8,0.09011703184804322
NLB162526_01,8_10,6,0.07636457105177422
NLB162526_01,10_10_8,4,0.07257249680941569
NLB162526_01,1_8,4,0.0628561510390256
NLB162526_01,8_1,4,0.04608235583153198
