song_id,pattern,frequency,salience
NLB162519_01,1_5_8_1_8,2,0.14042026576697875
NLB162519_01,8_1_12_10_8_5,2,0.13112242841470328
NLB162519_01,8_10_10_8_10,2,0.12624497980458407
NLB162519_01,5_8_1_8,2,0.12206688974273726
NLB162519_01,1_12_10_8_5,2,0.11224296926715673
NLB162519_01,12_10_8_5,2,0.1083442767767757
NLB162519_01,10_10_8_10,2,0.10715240421145306
NLB162519_01,10_8,6,0.10178277258672322
NLB162519_01,5_8,4,0.07688831190791043
NLB162519_01,8_10,4,0.07666670387410282
NLB162519_01,8_6,4,0.07600688163534239
NLB162519_01,1_8,3,0.07099294323929496
NLB162519_01,8_1,4,0.06939701774717848
NLB162519_01,3_1,3,0.04921213003728298
