song_id,pattern,frequency,salience
NLB070732_01,3_5_6_8_1_8,2,0.17217683701408917
NLB070732_01,5_6_8_1_8,2,0.17217683701408917
NLB070732_01,6_8_1_8,2,0.17217683701408917
NLB070732_01,1_3_5_3_5_6,2,0.1636224472630446
NLB070732_01,3_5_3_5_6_8,2,0.15698714707869293
NLB070732_01,3_5_3_5_6,2,0.15698714707869293
NLB070732_01,5_3_5_6_8_1,2,0.14301132232636188
NLB070732_01,8_10,5,0.09760171225599368
NLB070732_01,10_8,5,0.08638407009940818
NLB070732_01,1_8,3,0.07230291605728792
NLB070732_01,3_5,4,0.07008381555044418
NLB070732_01,5_3,4,0.06682693320832367
NLB070732_01,8_6,3,0.05805702931768204
NLB070732_01,8_1,3,0.053008156725037996
