song_id,pattern,frequency,salience
NLB112123_01,8_6_3,4,0.15618874611215514
NLB112123_01,8_8_6_3_6,2,0.14638401087590783
NLB112123_01,1_8_8_6_3_6,2,0.14638401087590783
NLB112123_01,8_8_6_3_6_5,2,0.14638401087590783
NLB112123_01,6_3_6_5,2,0.13000730438928998
NLB112123_01,8_6_3_6_5,2,0.13000730438928998
NLB112123_01,1_5_8_6_3,2,0.13000730438928998
NLB112123_01,6_3,4,0.12343533313891943
NLB112123_01,8_1,6,0.08423596739618856
NLB112123_01,5_8,5,0.07777425151296757
NLB112123_01,1_8,4,0.0765983508442989
NLB112123_01,1_5,4,0.06896755331717955
NLB112123_01,8_6,4,0.06150613202280801
NLB112123_01,10_8,4,0.05490963023059994
