song_id,pattern,frequency,salience
NLB070463_01,6_8_10_12_1_1,2,0.18238443229141885
NLB070463_01,10_12_1_1_3_1,2,0.18238443229141885
NLB070463_01,12_1_1_3_1,2,0.17044870974169438
NLB070463_01,12_1_1_3_1_12,2,0.17044870974169438
NLB070463_01,8_10_12_1_1_3,2,0.17044870974169438
NLB070463_01,10_12_1_1_3,2,0.17044870974169438
NLB070463_01,3_1_12_10_8_6,2,0.17044870974169438
NLB070463_01,6_8,3,0.07663598008399305
NLB070463_01,10_8,4,0.06841363122253356
NLB070463_01,12_10,3,0.06311136660754244
NLB070463_01,1_12,3,0.06255124487971926
NLB070463_01,8_10,3,0.0579732542813047
NLB070463_01,8_6,3,0.05747431483960216
NLB070463_01,3_5,3,0.05203529177404941
