song_id,pattern,frequency,salience
NLB125427_01,5_1_8_8_8_12,2,0.1714957365844324
NLB125427_01,6_5_1_8_8_8,2,0.1714957365844324
NLB125427_01,1_8_8_8_12_10,2,0.1714957365844324
NLB125427_01,1_8_8_8_12,2,0.16297518645221187
NLB125427_01,6_10_8_6_5_1,2,0.156366134315419
NLB125427_01,5_1_8_8_8,2,0.156366134315419
NLB125427_01,8_8_8_12_10,2,0.15096614553055035
NLB125427_01,5_1,5,0.13712553150913828
NLB125427_01,3_5,5,0.08725822081317049
NLB125427_01,8_8,4,0.06941557933383351
NLB125427_01,10_8,4,0.06883388027227837
NLB125427_01,12_10,3,0.06349904507703698
NLB125427_01,8_6,3,0.05782736620910936
NLB125427_01,6_5,3,0.05294730004792029
