song_id,pattern,frequency,salience
NLB167193_01,8_10,9,0.16647801291436282
NLB167193_01,8_10_8,7,0.16616438557962018
NLB167193_01,6_5_1_8_8_10,2,0.15504930565318492
NLB167193_01,8_10_12_10_8_10,2,0.15504930565318492
NLB167193_01,5_1_8_8_10_12,2,0.1487616678406894
NLB167193_01,10_12_10_8_10_8,2,0.1487616678406894
NLB167193_01,10_12_10_8_10,2,0.1487616678406894
NLB167193_01,10_8,9,0.147344221788705
NLB167193_01,5_6,3,0.06436746068006752
NLB167193_01,8_6,3,0.05501508035460307
NLB167193_01,6_5,3,0.050372343712876105
NLB167193_01,8_8,3,0.049529797809344925
