song_id,pattern,frequency,salience
NLB071666_01,8_5_5_6,2,0.15746676415959984
NLB071666_01,3_1_1_12,2,0.1374573496732162
NLB071666_01,12_1_3_3_1_1,1,0.11076612548394428
NLB071666_01,1_12_1_10_10,1,0.11076612548394428
NLB071666_01,8_1_12_1_10,1,0.11076612548394428
NLB071666_01,1_12_1_3_3_1,1,0.11076612548394428
NLB071666_01,8_5_5_6_5_5,1,0.11076612548394428
NLB071666_01,5_5,3,0.0839828917503854
NLB071666_01,1_12,3,0.07597752672720738
NLB071666_01,8_8,3,0.06285036451525154
NLB071666_01,10_8,3,0.06232368162348893
NLB071666_01,3_1,3,0.060267195449879865
NLB071666_01,5_6,2,0.054452316862343225
NLB071666_01,8_5,2,0.05080223472399479
