song_id,pattern,frequency,salience
NLB072886_02,8_8_1_8_10_12,2,0.13964862087476482
NLB072886_02,8_1_8_10_12_1,2,0.13964862087476482
NLB072886_02,1_8_10_12_1_10,2,0.13964862087476482
NLB072886_02,12_1_10_8_5,2,0.13398551941567752
NLB072886_02,8_8_1_8_10,2,0.13398551941567752
NLB072886_02,10_12_1_10_8_5,2,0.13398551941567752
NLB072886_02,1_10_8_5,2,0.12935842861147573
NLB072886_02,8_10_12,4,0.10666105539061616
NLB072886_02,10_12_1,4,0.10623982912571371
NLB072886_02,12_1,4,0.08988560531144998
NLB072886_02,10_12,4,0.08780142797872183
NLB072886_02,6_5,5,0.07561496110434512
NLB072886_02,8_8,5,0.07435019812076668
NLB072886_02,8_10,4,0.06664095172542296
