song_id,pattern,frequency,salience
NLB072311_01,1_8_8_1_10_8,2,0.1589050269048792
NLB072311_01,1_1_8_8_1_10,2,0.1589050269048792
NLB072311_01,8_8_1_10_8_6,2,0.14850585911920644
NLB072311_01,8_1_10_8_6,2,0.14850585911920644
NLB072311_01,1_8_8_1_10,2,0.14850585911920644
NLB072311_01,8_1_10_8_6_5,2,0.14850585911920644
NLB072311_01,8_8_1_10_8,2,0.1411275321546133
NLB072311_01,1_1,7,0.14056211575495436
NLB072311_01,6_5,6,0.09169888929323468
NLB072311_01,8_6_5,4,0.07486672109784233
NLB072311_01,8_6,4,0.06676708409215971
NLB072311_01,3_1,4,0.05763952515628941
NLB072311_01,10_8,3,0.0447047608730666
NLB072311_01,5_3,3,0.04322964386721706
