song_id,pattern,frequency,salience
NLB072886_01,8_8_1_8_10_12,2,0.1409650502438145
NLB072886_01,8_1_8_10_12_1,2,0.1409650502438145
NLB072886_01,1_8_10_12_1_10,2,0.1409650502438145
NLB072886_01,10_12_1_10_8_5,2,0.13524856427556448
NLB072886_01,12_1_10_8_5,2,0.13524856427556448
NLB072886_01,8_8_1_8_10,2,0.13524856427556448
NLB072886_01,1_10_8_5,2,0.13057785515139822
NLB072886_01,1_1,4,0.08022873418011432
NLB072886_01,6_5,5,0.07632776266954339
NLB072886_01,8_10,4,0.06726915775770052
NLB072886_01,1_8,3,0.06229086757518435
NLB072886_01,8_8,4,0.060040861688883986
NLB072886_01,5_3,3,0.043179873032062076
NLB072886_01,3_1,3,0.043179873032062076
