song_id,pattern,frequency,salience
NLB074552_01,12_10_3_5_3_1,2,0.19602340889055345
NLB074552_01,10_3_5_3_1_8,2,0.19602340889055345
NLB074552_01,1_12_10_3_5_3,2,0.19602340889055345
NLB074552_01,8_1_12_10_3_5,2,0.19602340889055345
NLB074552_01,10_3_5_3_1,2,0.19602340889055345
NLB074552_01,12_10_3_5_3,2,0.19602340889055345
NLB074552_01,8_1_12_10_3,2,0.19602340889055345
NLB074552_01,5_5_5,5,0.18063251878650455
NLB074552_01,5_5,7,0.17339580520412531
NLB074552_01,3_3,5,0.12194812274285662
NLB074552_01,3_5_3,3,0.10257934390203698
NLB074552_01,5_3,5,0.08887931700496232
NLB074552_01,3_5,3,0.055926567569460565
NLB074552_01,3_1,3,0.05332759020297739
