song_id,pattern,frequency,salience
NLB074328_01,3_3,8,0.2372876586791422
NLB074328_01,3_3_3,4,0.20771327098300998
NLB074328_01,3_3_3_3,2,0.14120880093416205
NLB074328_01,3_5_3_5_8_8,1,0.11919498711765797
NLB074328_01,3_3_1_12_1,1,0.11919498711765797
NLB074328_01,12_1_3_5_1,1,0.11919498711765797
NLB074328_01,8_1_3_3_5_1,1,0.11919498711765797
NLB074328_01,5_3,5,0.10808881556944758
NLB074328_01,3_5,4,0.09068531204112298
NLB074328_01,1_12,3,0.08175911434939286
NLB074328_01,5_1,2,0.07125558771325592
NLB074328_01,1_3,2,0.04825291824312129
