song_id,pattern,frequency,salience
NLB076211_01,6_6_6,5,0.22527400410959628
NLB076211_01,6_6,7,0.21143178973910054
NLB076211_01,6_6_6_6,3,0.19831376538861803
NLB076211_01,3_8_10_8_5_1,2,0.17031776607890242
NLB076211_01,5_3_8_10_8_5,2,0.17031776607890242
NLB076211_01,3_8_10_8_5,2,0.1591717182739095
NLB076211_01,6_6_6_6_6,2,0.1512634715023239
NLB076211_01,8_8_8_8,3,0.11881849443122768
NLB076211_01,8_8_8,4,0.10289872897575758
NLB076211_01,8_8,6,0.09664086050418005
NLB076211_01,10_8,3,0.04791550747824981
