song_id,pattern,frequency,salience
NLB075034_01,5_10_8,3,0.14432270494244967
NLB075034_01,5_10,3,0.13781207972625967
NLB075034_01,5_10_8_6,2,0.13124311785270776
NLB075034_01,8_6_5_5_10_8,1,0.09877185226938592
NLB075034_01,6_5_5_10_8_3,1,0.09877185226938592
NLB075034_01,1_6_5_5_3_8,1,0.09877185226938592
NLB075034_01,10_8_8_6_5_10,1,0.09877185226938592
NLB075034_01,10_8,5,0.09262497066535905
NLB075034_01,8_6,4,0.08300188728901658
NLB075034_01,6_5,4,0.07599733688273937
NLB075034_01,8_8,4,0.07472617814462681
NLB075034_01,8_10,3,0.0627918253274952
NLB075034_01,5_3,3,0.05374118214984955
