song_id,pattern,frequency,salience
NLB074470_01,8_6_5,4,0.13752996263950812
NLB074470_01,1_12_1_3_8,1,0.13640242925638918
NLB074470_01,12_1_3_8_12,1,0.13640242925638918
NLB074470_01,1_12_1_3_8_12,1,0.13640242925638918
NLB074470_01,12_1_3_8_12_10,1,0.13640242925638918
NLB074470_01,1_3_8_12_10_8,1,0.13640242925638918
NLB074470_01,1_3_8_12_10,1,0.13640242925638918
NLB074470_01,8_6,4,0.12265095153216564
NLB074470_01,6_5,4,0.11230040649704566
NLB074470_01,1_3,3,0.0886284194398833
NLB074470_01,5_3,3,0.07941273798017247
NLB074470_01,3_1,3,0.07941273798017247
NLB074470_01,3_5,2,0.05552200202083532
