song_id,pattern,frequency,salience
NLB074390_01,1_10_6_5_3_1,1,0.11547755951450263
NLB074390_01,6_12_1_3_6,1,0.11547755951450263
NLB074390_01,12_1_1_10_6,1,0.11547755951450263
NLB074390_01,1_1_10_6_5,1,0.11547755951450263
NLB074390_01,1_10_6_5_3,1,0.11547755951450263
NLB074390_01,5_3_6_12_1,1,0.11547755951450263
NLB074390_01,5_5_3_6_12,1,0.11547755951450263
NLB074390_01,6_5,4,0.08885109260566469
NLB074390_01,5_5,3,0.0875551016877531
NLB074390_01,5_3,4,0.08377421188327058
NLB074390_01,10_8,3,0.06497461766758801
NLB074390_01,3_1,3,0.06283065891245293
NLB074390_01,8_10,2,0.04894138414052011
NLB074390_01,8_6,2,0.04852017634078658
